,text,origins
242,Colijnlaan 306 Rijswijk Uit de tabel blijkt dat de organisaties een flexnorm hanteerden die lag tussen de 07 en 13,1
243,In hoeverre deze normen onderling vergelijkbaar zijn valt niet te zeggen omdat gegevens over de verdeling tussen bureauwerkplekken en communicatieplekken ontbreken,1
244,De hogere flexnorm op de voormalige locaties heeft ervoor gezorgd dat gebruikers slechtwaren voorbereid op het beperkter aantal werkplekken op R8 en belangrijker ook niet op het activiteitgerelateerd werken,1
245,De praktijk wijst uit dat gebruikers in een kantooromgeving met een flexnorm van 09 over het algemeen de gehele werkdag van dezelfde werkplek gebruik kunnen maken,1
246,Veel gebruikers hebben ook aangegeven totaal verrast te zijn geweest door de beperktere werkruimte op R8,1
248,De voorbereidingsprogrammas zijn afgerond en hoewel behaviour in het bewonersoverleg al enige tijd als actiepunt op de agenda staat wordt hier op dit moment weinig opvolging en prioriteit aan gegeven,1
249,In een aantal interviews werd gesteld dat op dit moment op het voeren van een constructieve discussie over behaviour vanuit de organisaties zelfs een taboe lijkt te rusten,1
250,Dit omdat meewerken aan deze discussie zou kunnen worden uitgelegd als het toegeven aan het feit dat de problemen op R8 niet aan het pand maar aan de gebruikers te wijten zijn 25 van 51 Dr,1
252,Hiertoe is naast de informatie via het intranet gebruik gemaakt van videopresentaties informatiebijeenkomsten spreekuren voor gebruikers die vragen hadden over hun toekomstige werkomgeving proefopstellingen van bureauwerk plekken en zijn er vlak voor de verhuizing rondleidingen georganiseerd op R8,1
253,BZ heeft zelfs een 3D animatie ontwikkeld waarmee gebruikers een virtuele impressie konden krijgen van het pand,1
254,De informatievoorziening wordt door gebruikers over het algemeen toereikend ervaren en redelijk positief gewaardeerd,1
255,Het enige punt van kritiek betreft de late aanlevering van de plattegronden waaruit duidelijk werd waar in het pand de gebruikers gehuisvest zouden gaan worden,1
256,De projectleiders van de voorbereidingsprogrammas en projecten blijken deze informatie zelf ook later te hebben ontvangen dan verwacht waardoor zij de gebruikers hier niet eerder over hebben kunnen informeren,1
258,Wel is er mogelijk sprake van een toename van zieke medewerkers die zich niet meer ziekmelden en thuis werkzaamheden verrichten,1
259,Verder kan de toename van de werkgerelateerde sociaalmedische klachten op de langere termijn leiden tot een toename van het ziekteverzuim,1
260,In dit hoofdstuk is het ziekteverzuim in beeld gebracht van de medewerkers van de organisaties die op R8 werkzaam zijn,1
262,Hierdoor is een redelijk betrouwbare vergelijking mogelijk met de situatie voorafgaand aan de verhuizing en de ontwikkeling van het verzuim na de verhuizing,1
263,De rijksbrede verzuimcijfers zijn hieraan toegevoegd om te kunnen toetsen of pieken in het verzuim organisatiespecifiek zijn of overeenkomen met het rijksbrede beeld,1
264,De grafieken maken geen onderscheid in kort en langdurig verzuim omdat in dat geval geen vergelijking met het rijksbrede cijfers kan worden gemaakt,1
268,Bron SAP COA Het ziekteverzuim bij de COA vertoont een wat grilliger beeld,1
269,Vóór de verhuizing naar R8 zat het ziekteverzuim onder het rijksbrede niveau maar vlak voor de verhuizing stijgt deze licht tot boven het rijksniveau om met ingang van 2018 weer te dalen tot onder dit niveau,1
271,Volgens de deskundigen is dit verschijnsel sinds de huisvesting op R8 bij vrijwel alle organisaties toegenomen,1
272,Daar waar gebruikers zich in de situatie waarin men nog verplicht was fysiek op kantoor aanwezig moest zijn zich wel ziekmeldden melden zij zich door de invoering van flexibel werken niet meer ziek,1
273,Dit omdat zij nu de mogelijkheid hebben om ondanks dat men ziek is maar wel zich in staat voelt thuis te kunnen kan werken,1
274,Dit effect komt niet tot uiting in de ziekteverzuimcijfers en kan ook niet statistisch worden aangetoond vanwege het ontbreken van data hieromtrent,1
275,Hoewel het niet objectief is aan te tonen is deze toename volgens geïnterviewden wel degelijk mede het gevolg van de huisvesting op R8,1
278,In dit hoofdstuk is het personeelsverloop in beeld gebracht van de organisaties die op R8 werkzaam zijn,1
280,In de volgende subparagrafen is de ontwikkeling van het personeelsverloop over de periode 2016 2017 2018 per organisatie in beeld gebracht,1
282,De periode van 2½ jaar omvat anderhalf jaar vóór de verhuizing januari 2016 tot juni 2017 en een jaar na de verhuizing juni 2017 tot en met juni 2018,1
284,Opvallende afwijkingen zouden een indicatie kunnen zijn voor een relatie met effect van de kantooromgeving op R8,1
285,Bron PDirekt Na de verhuizing naar R8 is het percentage BZmedewerkers dat vrijwillig ontslag heeft genomen of een andere werkgever binnen of buiten de rijksdienst heeft gevonden licht gestegen maar dit komt overeen met het rijksbrede beeld,1
286,In het derde kwartaal van 2017 daalt het percentage zelfs aanzienlijk om zich daarna vanaf vierde kwartaal weer te stabiliseren,1
287,Bij BZ lijkt er daarom geen sprake te zijn van een effect op het personeelsverloop als gevolg van de verhuizing naar R8,1
288,Het percentage IenWmedewerkers dat vrijwillig ontslag heeft genomen of een andere werkgever binnen of buiten de rijksdienst heeft gevonden ontwikkelt zich tot aan de verhuizing op een lager niveau vrijwel gelijk aan het rijksbrede beeld,1
289,Na de verhuizing begint een geleidelijke stijging die begin 2018 boven het rijksbrede niveau uitkomt,1
290,Wanneer het personeelsverloop op een hoger detailniveau wordt bezien blijkt dat er bij twee onderdelen van de Bestuurskern van IenW sprake is van een licht hoger personeelsverloop dan in de voorafgaande periode,1
291,Het gaat daarbij slechts enkele om medewerkers die een andere werkgever binnen de rijksdienst hebben gevonden,1
293,Die piek in begin 2018 lijkt seizoensgebonden te zijn aangezien een dergelijke piek ook in de voorgaande twee jaren zichtbaar is,1
294,Bij IND lijkt er daarom geen sprake te zijn van een effect op het personeelsverloop als gevolg van de verhuizing naar R8,1
296,In absolute getallen worden de pieken na de verhuizing veroorzaakt door het vertrek van slechts twee respectievelijk één medewerker,1
298,Uit bovenstaande grafiek blijkt niet dat het personeelsverloop na de verhuizing naar R8 ongeveer stabiel is gebleven en begin 2018 zelfs licht is afgenomen,1
299,Bij COA lijkt er daarom geen sprake te zijn van een effect op het personeelsverloop als gevolg van de verhuizing naar R8 83 Personeelsverloop nader belicht Naast de dataanalyse is het personeelsverloop eveneens in de interviews aan de orde geweest,1
300,Enkelen van de geïnterviewden gaven aan gevallen te kennen van medewerkers die van baan zijn gewisseld of eerder dan oorspronkelijk gepland met pensioen zijn gegaan vanwege de kantooromgeving op R8,1
302,Uit de gevoerde gesprekken kan worden afgeleid dat hier over het algemeen gezien vooralsnog geen sprake van is,1
303,Alleen op sociaalmedisch gebied is bij BZ is sprake van een toename van het aantal klachten,1
304,Bovendien is volgens de bedrijfsartsen en bedrijfsmaatschappelijk werkers sprake van een verandering in de aard van de klachten die mogelijk te maken heeft met de kantooromgeving die op de langere termijn kunnen leiden tot een toename van het ziekteverzuim,1
306,Uit de interviews komt evenwel het beeld naar voren dat er geen significante toename is te zien van het aantal werkgerelateerde meldingen en klachten als gevolg van de verhuizing naar R8,1
308,Hierdoor is het niet mogelijk om een dataanalyse uit voeren naar de effecten van de verhuizing naar R8 op integriteitmeldingen,1
309,Op grond hiervan is in dit rapport volstaan met een overzicht van het aantal formele integriteitmeldingen op organisatieniveau op basis van de cijfers zoals opgenomen in de Rapportages Bedrijfsvoering Rijk over 2016 2017 en 201821,1
310,De meldingen van het COA worden niet opgenomen in de Rapportage Bedrijfsvoering Rijk aangezien het COA een Zelfstandig Bestuursorgaan is,1
313,In de rapportages over sociaal medische klachten wordt namelijk niet aangegeven op welke kantoorlocaties de cliënten werkzaam zijn,1
314,Bovendien hanteren de organisaties in de rapportages geen eenduidige en consistente omschrijving van de klachten waardoor een vergelijking van de ontwikkeling tussen de organisaties niet goed mogelijk is,1
315,Uit de gesprekken die wij hebben gevoerd met bedrijfsartsen en bedrijfs maatschappelijk werkers komt naar voren dat met uitzondering van BZ niet zozeer het aantal maar wel de aard van de klachten sinds de verhuizing naar R8 is veranderd,1
316,De sociaalmedische klachten zijn sinds de verhuizing meer ergonomisch van aard of gerelateerd aan stress en overbelasting,1
317,Dit is volgens hen te verklaren uit het feit dat op R8 veel gewerkt wordt op aanland en overlegplekken waarvan langdurig gebruik ergonomisch gezien op termijn kan leiden tot medische klachten,1
318,De stress gerelateerde klachten hebben volgens hen te maken met de beleving van drukte en het gebrek aan sociale cohesie,1
319,Dit heeft tot gevolg dat gebruikers vaker thuiswerken en het kantoor gaan mijden,1
320,Genoemde klachten kunnen volgens bedrijfsartsen en maatschappelijk werkers op langere termijn leiden tot een toename van het verzuim,1
321,De toename van het aantal psychische en ergonomische klachten bij BZ is in onderstaande tabel weergegeven,1
323,Aantal formele meldingen van vermoedens van integriteitschendingen organisatiebreed muv,1
324,COA 2016 2017 2018 Bronnen Jaarrapportage Bedrijfsvoering Rijk 2016 en 2017 en opgaven organisaties tbv de Jaarrapportage Bedrijfsvoering Rijk 2018,1
326,Bron FMH De registratie van het aantal vermissingendiefstallen op R8 over de periode juni 2017 tot en met oktober 2018 laat een patroon zien op basis waarvan geen duidelijke conclusie kan worden getrokken,1
327,Uit een nadere analyse van deze registratie blijkt dat het in ongeveer 80 van de gevallen gaat om vermissingen als gevolg van verlies veelal rijkspassen,1
328,De toename in de eerste twee maanden na de verhuizing is logisch te verklaren vanuit het feit dat de registratie in een nieuw pand altijd op een nulpunt begint en daarna sterk stijgt,1
329,Na augustus 2017 vertoont het aantal vermissingendiefstal een grillige trend maar komt deze niet meer boven de beginwaarden 11 resp 10 van vlak na de verhuizing uit,1
330,Zoals gezegd kunnen aan deze cijfers weinig conclusies worden verbonden omtrent de effecten van de kantoorhuisvesting op de beveiligingsincidenten,1
332,Voor de verklarende factoren betrof het een kwalitatief onderzoek dat zich richtte op de mogelijke verklaring van de beleving zoals dat eerder naar voren is gekomen in het door het CfPB uitgevoerde belevingsonderzoek,1
333,Voor de deelvragen met betrekking tot de effecten betrof het tevens een kwantitatief onderzoek dat zich richtte op de eventuele effecten van de beleving van de huisvesting op het ziekteverzuim het personeelsverloop en de werkgerelateerde incidenten,1
334,In overleg met de opdrachtgever is zowel voor de mogelijk verklarende factoren als voor de eventuele effecten ervoor gekozen om in dit onderzoek een aantal aspecten nader te onderzoeken,1
335,Dit is door ons uitgewerkt in een zogenaamd toetskader waarin deze aspecten zijn doorvertaald naar onderzoekscriteria,1
337,Bij de interpretatie van de onderzoeksresultaten dient daarom rekening te worden gehouden met het feit dat er waarschijnlijk meer verklarende factoren zijn voor de beleving van de kantooromgeving en dat er ook effecten zullen zijn die niet zijn meegenomen in dit onderzoek,1
338,Tenslotte zijn de verklarende factoren voornamelijk onderzocht aan de hand van bevindingen uit interviews en groepssessies,1
339,Hoewel daarbij met een aanzienlijk aantal gebruikers afkomstig uit alle organisaties die op de R8 gehuisvest zijn is gesproken kan niet worden uitgesloten dat gebruikers met een meer negatieve beleving sterker vertegenwoordigd zijn geweest dan gebruikers met een neutrale of positieve beleving,1
340,Dit geldt met name voor de groepssessies waarvoor gebruikers zich vrijwillig hebben kunnen opgeven,1
341,Bovendien zijn gedurende het onderzoek zijn op R8 diverse verbetermaatregelen getroffen door de verantwoordelijke partijen,1
342,Deze maatregelen hebben hoogstwaarschijnlijk de nodige effecten op de beleving van de kantooromgeving door gebruikers die nog niet in dit onderzoek zijn meegenomen,1
344,Voor de statistische analyse is gebruik gemaakt van data overzichten en rapportages met betrekking tot het ziekteverzuim personeelsverloop en werkgerelateerde incidenten die door de opdrachtgever en de betrokken organisaties ter beschikking zijn gesteld,1
346,Daarnaast bleek het voor een aantal variabelen niet mogelijk 40 van 51 10 Verantwoording onderzoek om op basis van de beschikbare cijfers nader in te zoomen op de populatie van de organisatie die werkzaam is op R8,1
347,Tenslotte is de voor de analyse benodigde informatie pas laat tijdens het onderzoek beschikbaar gekomen,1
348,Hierdoor hebben wij de analyseresultaten tijdens de interviews niet voor commentaar kunnen voorleggen wat wel de oorspronkelijke opzet was,1
349,In een aantal gevallen is dit achteraf via de e mail alsnog gedaan,1
350,Voor de interviews is in overleg met de opdrachtgever vooraf een interviewlijst opgesteld op functieniveau,1
351,De namen van de te interviewen personen zijn door de contactpersonen van de betrokken organisaties doorgegeven,1
352,Van deze interviews zijn verslagen opgesteld die voor wederhoor aan de geïnterviewden zijn voorgelegd,1
353,Geïnterviewden hebben het definitieve verslag retour ontvangen,1
